mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
Ic1cc(F)c(Nc2c(F)c(F)ccc2C(=O)NOC[C@](O)CO)cc1,1,136,-6.2111583,2.3391318,73.915504,-60.442421,-10.774504,-31.845291,-6.2111583,2.3960192,1
O=C(O)CNC(=O)C1C(=O)N(C(=O)N(C1=O)C1CCCCC1)C1CCCCC1,1,269,-6.211071,1.5553558,-184.36774,-51.210304,-8.6563044,-31.191788,-6.211071,3.3086078,1
O=C1/C(=C/NCCN/C=C\2/C(=O)C(C)(C)OC/2(C)C)/C(C)(C)OC1(C)C,1,271,-6.2093372,2.4433689,14.602377,-59.717236,-8.8226128,-31.438692,-6.2093372,2.9259508,1
O[C@@]1CC=2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)(C(n5c6c(nc5)cccc6)=CC4)CC3)CC=2)CC1,1,23,-6.203577,1.1708018,64.008514,-64.649841,-9.3736629,-25.235662,-6.203577,0,1
Fc1ccc(CNc2nc(N)c(NC(=O)OCC)cc2)cc1,1,19,-6.2001705,1.4918765,-125.75159,-77.044426,-9.2634182,-29.885441,-6.2001705,2.7253468,1
Clc1ccc(-c2c(CC(=O)N(CCC)CCC)n3c(n2)C=CC(Cl)=C3)cc1,1,6,-6.1993313,1.3637279,24.628984,-54.708767,-8.2910328,-32.135773,-6.1993313,2.095623,1
O=C(Oc1c2O[C@]3[C@@](OC(=O)c4cnccc4)C=C[C@@]4[C@]53c2c(cc1)C[C@]4N(C)CC5)c1cnccc1,1,129,-6.1977105,1.4688164,80.088211,-66.657486,-9.9531336,-31.824692,-6.1977105,0,1
O=C(NC)c1c(C)oc2c1ccc(Oc1ncnc3c1cc(OC)c(OC)c3)c2,1,127,-6.1972017,2.3824713,-4.4746175,-67.289169,-9.8014412,-31.643852,-6.1972017,2.36572,1
Clc1c(C=2Oc3c(c(O)cc(O)c3C(=O)C=2)C2C(CO)N(C)CC2)cccc1,1,3,-6.1948533,2.3028216,40.018604,-73.608116,-9.8481722,-29.521294,-6.1948533,1.527097,1
N(C(Cc1ccccc1)C)CCC(c1ccccc1)c1ccccc1,1,322,-6.1941981,1.1099081,8.3189068,-85.170418,-9.1527281,-22.871798,-6.1941981,1.110054,1
N#C/C=C/c1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)ncc2)c(C)c1,1,308,-6.1933947,2.555223,-138.42195,-60.781219,-9.285574,-31.596502,-6.1933947,0,1
FC(F)(F)COc1c(C(=O)NCC2NCCCC2)cc(OCC(F)(F)F)cc1,1,345,-6.1918526,2.0992005,57.027721,-86.620277,-9.4986162,-23.188944,-6.1918526,3.8866224,1
Fc1c2C(N)=C(c3[nH]c4c(n3)ccc(N3CCN(C)CC3)c4)C(=O)Nc2ccc1,1,85,-6.18998,2.1911347,64.861534,-76.837944,-10.70577,-31.22904,-6.18998,1.5174088,1
S(=O)(=O)(NC(=O)NN1CC2C(C1)CCC2)c1ccc(C)cc1,1,294,-6.189064,1.0820953,-102.00755,-59.410046,-8.7596598,-29.542704,-6.189064,3.3540461,1
O(CCc1ccc(OC[C@@](O)CNC(C)C)cc1)CC1CC1,1,237,-6.1884203,1.1593963,131.20587,-55.692986,-8.9878845,-29.618458,-6.1884203,2.8268194,1
O=C(N)c1cc2c(-c3c(-c4nc(C)ccc4)nn4c3CCC4)ccnc2cc1,1,60,-6.187078,1.1358505,29.64992,-64.805069,-7.9963202,-28.963123,-6.187078,0,1
O=C(O[C@@]1(C(=O)COC)[C@]2(C)[C@]([C@]3C([C@@](c4ccc(N(C)C)cc4)C2)=C2C(=CC(=O)CC2)CC3)CC1)C,1,175,-6.1860542,1.7719357,24.831598,-38.204041,-9.616683,-33.343159,-6.1860542,0,1
Clc1cc2c(/C(=C/3\CCN(C(=O)OCC)CC\3)/c3ncccc3CC2)cc1,1,249,-6.1858621,2.0565968,1.6809965,-87.17408,-9.2151699,-33.293003,-6.1858621,1.5846357,1
Clc1c2c(c(O)c(CNCCCN(CC)CC)c1)nccc2,1,239,-6.1853161,1.1698955,8.0061789,-78.266678,-9.1294622,-29.731627,-6.1853161,1.2724609,1
Clc1ccc(OCC#Cc2cc(O)c(C(=O)NCC(=O)O)nc2)cc1,1,253,-6.1851687,1.6343445,57.994137,-90.092789,-9.961875,-33.479698,-6.1851687,2.158776,1
S(=O)(=O)(N1[C@](Cc2ccccc2)CN(Cc2nc[nH]c2)c2c(cc(C#N)cc2)C1)c1sccc1,1,181,-6.1848569,2.3812785,72.629623,-57.823208,-8.9006948,-32.606663,-6.1848569,0.66889077,1
Clc1c(C=2Oc3c(c(OP(=O)(O)O)cc(O)c3C(=O)C=2)[C@@]2[C@](O)CN(C)CC2)cccc1,1,189,-6.1847787,1.5261421,-73.768448,-82.917336,-9.5959806,-33.498089,-6.1847787,0,1
O(C[C@@]1(OC)[C@]2(C)[C@]([C@]3C([C@@](c4ccc(/C=N/O)cc4)C2)=C2C(=CC(=O)CC2)CC3)CC1)C,1,307,-6.1846519,3.0963318,62.977482,-87.236763,-9.0519514,-32.63316,-6.1846519,2.4751832,1
O=C(Nc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1)C=1C(=O)c2c(NC=1)cccc2,1,208,-6.1810803,3.0079706,-65.006203,-62.274117,-9.7568331,-29.392939,-6.1810803,2.4796658,1
O=C(Nc1c(C(C)(C)C)cc(C(C)(C)C)c(O)c1)C=1C(=O)c2c(NC=1)cccc2,1,208,-6.1794891,2.1553493,-56.836758,-83.630348,-9.2054138,-28.916855,-6.1794891,2.4796658,1
O=C(NO)CCCCCCC(=O)Nc1ccccc1,1,152,-6.1780386,1.1662718,-22.799328,-65.084221,-9.812005,-28.520031,-6.1780386,0.76220703,1
O([C@@]1[C@@](O)[C@](O[C@@]2[C@](N)CC[C@@](CN)O2)[C@@](N)C[C@]1N)[C@@]1[C@](O)[C@@](N)[C@](O)[C@@](CO)O1,1,117,-6.1768041,2.1195114,173.72388,-95.180206,-10.38752,-32.77179,-6.1768041,1.1396484,1
S(=O)(=O)(Nc1nnc(OC)cc1)c1ccc(N)cc1,1,143,-6.1742401,1.0415529,-64.603729,-64.790535,-10.045458,-25.528095,-6.1742401,2.2011719,1
O=C(NO)CCCCCCC(=O)Nc1ccccc1,1,152,-6.1734099,0.90895861,-23.397099,-80.264305,-8.2042513,-31.338915,-6.1734099,1.5245531,1
FC1(F)[C@@]2c3c(C(N4CCN(C[C@@](O)COc5c6c(nccc6)ccc5)CC4)c4c(cccc4)[C@]12)cccc3,1,246,-6.171577,3.3919742,238.86543,-64.666862,-10.334548,-30.802689,-6.171577,3.6636178,1
O(CCN(C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2cc(O)ccc2)cc1,1,9,-6.1708088,1.9585102,38.368717,-60.68005,-9.0398026,-33.619049,-6.1708088,0,1
C(C)(C)N1CCN(Cc2oc(-c3c4c([nH]nc4)cc(-c4c5c([nH]cc5)ccc4)c3)nc2)CC1,1,166,-6.1699176,1.8702759,149.37857,-92.06646,-9.6380291,-30.147999,-6.1699176,3.8017488,1
O=C(CCC1C(=O)N(N(c2ccccc2)C1=O)c1ccccc1)C,1,159,-6.1677089,2.0460949,3.7922733,-66.299591,-8.443964,-27.925156,-6.1677089,0,1
S(=O)(=O)(n1cc(/C=C/C(=O)Nc2c(N)cccc2)cc1)c1ccc(-c2cn(C)nc2)cc1,1,217,-6.1661,2.9568067,111.28813,-55.119759,-9.1362305,-30.746765,-6.1661,0,1
O=C(N)c1cc2c(-c3c(-c4nc(C)ccc4)nn4c3CCC4)ccnc2cc1,1,60,-6.1644125,1.4028175,29.346619,-69.313911,-7.851933,-29.396051,-6.1644125,2.5612433e-006,1
FC1(F)[C@@]2c3c(C(N4CCN(C[C@@](O)COc5c6c(nccc6)ccc5)CC4)c4c(cccc4)[C@]12)cccc3,1,246,-6.1614523,2.1406438,238.4592,-69.302032,-9.6515207,-31.806932,-6.1614523,0.15715584,1
O=C(O)C=1C(=O)c2c(N(C3CC3)C=1)c(C)c(-c1cc(C)c(NC)nc1)cc2,1,163,-6.1607537,2.6641884,75.970673,-62.590504,-9.8975983,-30.65012,-6.1607537,1.1619751,1
O=C(O)C(C(=O)N(Nc1ccccc1)c1ccccc1)CCCC,1,115,-6.1605024,1.0465724,-8.7073202,-75.008812,-8.339201,-23.781546,-6.1605024,1.2626953,1
O=C(NO)c1cnc(N2CCC(CNCc3c4c(n(C)c3)cccc4)CC2)nc1,1,25,-6.1587973,2.1273873,-41.204281,-87.601265,-9.6018534,-32.150372,-6.1587973,1.2724609,1
O(CCN(C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2ccc(O)cc2)cc1,1,251,-6.1579542,1.0870556,37.798088,-45.149666,-9.8700857,-30.815975,-6.1579542,3.994699,1
S(=O)(=O)(N1[C@](Cc2ccccc2)CN(Cc2nc[nH]c2)c2c(cc(C#N)cc2)C1)c1sccc1,1,181,-6.1574955,1.3182566,75.145416,-76.74482,-8.6498575,-30.344931,-6.1574955,0.66889077,1
O=C(OC)c1c(-c2c(C(=O)OC)cc(OC)c3OCOc23)c2OCOc2c(OC)c1,1,83,-6.1561909,1.1888199,62.522392,-48.949863,-8.1110554,-32.215267,-6.1561909,1.9259732,1
FC(F)(F)Oc1ccc([C@@](NC(=O)CN2C(=O)c3c(N=N2)cccc3)C)cc1,1,100,-6.1537299,1.030849,-35.91769,-84.593521,-9.7822428,-30.419146,-6.1537299,3.0409167,1
O(CCN(C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2cc(O)ccc2)cc1,1,9,-6.1494713,0.88494253,44.552227,-59.141075,-9.6836681,-23.239122,-6.1494713,0,1
O=C1C(O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,1,54,-6.1491208,1.2592931,75.965874,-99.044838,-9.3512268,-32.862461,-6.1491208,0,1
FC(F)(C(F)F)COc1cc(CNCCc2c3c([nH]c2)cc(F)cc3)ccc1,1,186,-6.1490364,1.8874266,98.468941,-83.187904,-9.8361855,-30.269005,-6.1490364,1.6531836,1
Clc1cc2C(OCCN(C)C)=Cc3c(Sc2cc1)cccc3,1,279,-6.1482015,1.4156988,56.607853,-61.248943,-8.526103,-26.238283,-6.1482015,1.1896763,1
O(C[C@@]1(OC)[C@]2(C)[C@]([C@]3C([C@@](c4ccc(/C=N/O)cc4)C2)=C2C(=CC(=O)CC2)CC3)CC1)C,1,307,-6.1465464,1.4843321,64.387421,-88.166992,-10.507848,-32.922199,-6.1465464,2.9811032,1
FC(F)(F)c1nn2c(n1)CN(C(=O)c1c(F)ccc(CC3=NNC(=O)c4c3cccc4)c1)CC2,1,97,-6.1461844,2.172363,164.02606,-70.161179,-10.096414,-31.310068,-6.1461844,0.00014775674,1
FC(F)(F)Oc1ccc([C@@](NC(=O)CN2C(=O)c3c(N=N2)cccc3)C)cc1,1,100,-6.1460652,1.4162127,-35.158543,-85.431396,-9.529027,-29.469284,-6.1460652,3.0409167,1
FC(F)(F)Oc1ccc([C@@](NC(=O)CN2C(=O)c3c(N=N2)cccc3)C)cc1,1,100,-6.1444883,2.26706,-35.279194,-68.234184,-9.564971,-33.222649,-6.1444883,3.4236338,1
O=C1/C(=C/NCCN/C=C\2/C(=O)C(C)(C)OC/2(C)C)/C(C)(C)OC1(C)C,1,271,-6.1428008,2.9859219,11.544361,-50.737751,-9.1289301,-30.863363,-6.1428008,3.6521969,1
S(=O)(=O)(N(C)C)c1cc2N(CC(N(C)C)C)c3c(Sc2cc1)cccc3,1,72,-6.1418462,0.80461407,98.102203,-67.828827,-9.0119038,-29.714523,-6.1418462,2.7714844,1
Fc1c(-c2n(CC3=C(CCC)c4n(nc(C)n4)C=N3)ccn2)nccc1,1,180,-6.1409264,1.3578186,106.98033,-75.26519,-8.9424267,-29.067543,-6.1409264,0.44302633,1
O=C(O)C=1C(=O)c2c(N(CC)C=1)nc(N1CCNCC1)nc2,1,212,-6.1397858,1.2367785,-101.35406,-83.919968,-9.7701397,-30.899385,-6.1397858,0,1
Fc1c(-c2n(CC3=C(CCC)c4n(nc(C)n4)C=N3)ccn2)nccc1,1,180,-6.1397729,1.3918283,99.243858,-68.413803,-8.6760969,-30.707605,-6.1397729,0.43770844,1
O=[N+](OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])[O-],1,52,-6.1390657,0.62533581,-40.896561,-62.68803,-9.2542334,-33.105457,-6.1390657,1.9258264,1
N#C/C=C/c1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)ncc2)c(C)c1,1,308,-6.1379995,1.1766007,-138.39203,-67.755226,-11.044641,-30.652763,-6.1379995,0.74535656,1
FC(F)(F)c1nn2c(n1)CN(C(=O)c1c(F)ccc(CC3=NNC(=O)c4c3cccc4)c1)CC2,1,97,-6.1379375,1.9810561,169.83992,-77.423477,-9.8585711,-33.044682,-6.1379375,2.515625,1
O(C)C1CCC2([C@@]3(N=C(N)C(C)=N3)c3c(ccc(-c4cc(C#CC)cnc4)c3)C2)CC1,1,220,-6.1375995,2.8368158,29.338894,-61.035183,-9.7703886,-32.328465,-6.1375995,3.5717907,1
O=C(OCCN(CC)CC)C(Cc1c2c(ccc1)cccc2)CC1OCCC1,1,283,-6.13727,2.2844963,6.1520252,-34.824692,-7.9499784,-30.400621,-6.13727,0.00019471267,1
O(C)c1ccc(CC=2C(=O)N(CCN(CC)CC)c3c(N=2)cccc3)cc1,1,106,-6.1348052,3.1537366,55.512032,-66.017937,-8.5900736,-31.880537,-6.1348052,3.2691815,1
O(c1c(CC)n(CCO)nc1CC)c1cc(C#N)cc(C#N)c1,1,126,-6.1344576,1.3869293,36.13216,-51.713249,-8.3233957,-33.263092,-6.1344576,0.30613938,1
N(C(Cc1ccccc1)C)CCC(c1ccccc1)c1ccccc1,1,322,-6.1343007,1.8384067,4.7962046,-79.220444,-9.1103125,-23.563665,-6.1343007,1.7573242,1
O=C(N)C(=O)c1c(CC)n(Cc2ccccc2)c2c1c(OCC(=O)O)ccc2,1,94,-6.1341238,2.5405562,91.689987,-72.010269,-7.7703686,-30.916201,-6.1341238,1.7879262,1
O=C(O)C=1C(=O)c2c(N(CC)C=1)nc(N1CCNCC1)nc2,1,212,-6.1331072,1.6090218,-99.430305,-65.769211,-10.053928,-33.144958,-6.1331072,1.9326172,1
O=C(O)CC[C@@]1(O)[C@]2(C)[C@]([C@@]3C=CC=4[C@@](C)([C@]3CC2)CCC(=O)C=4)CC1,1,225,-6.1323414,1.3721876,-25.506872,-77.934128,-9.8678827,-30.286154,-6.1323414,0,1
O=C(NO)CCCCCCC(=O)Nc1ccccc1,1,152,-6.1320577,1.6789751,-23.593784,-62.291752,-8.4163361,-29.067062,-6.1320577,0.73219675,1
Clc1c(NS(=O)(=O)C)c(C)c(OCC2=NCCN2)cc1,1,11,-6.1315675,0.98323447,-32.456398,-65.326546,-8.3896952,-28.983704,-6.1315675,0.87636632,1
FC(F)(F)C(OC(=O)c1ccc(CC=2C(=O)Oc3c(C=2O)cccc3)cc1)(C(F)(F)F)C,1,274,-6.1309581,1.2711241,35.63699,-96.267326,-9.7833385,-28.580851,-6.1309581,2.2771902,1
Clc1c(S(=O)(=O)N)cc(S(=O)(=O)N(CC2(C)OCCC2)C)cc1,1,130,-6.1302609,3.4750655,-3.470016,-65.012604,-9.8247213,-31.973701,-6.1302609,0.52180457,1
FC(F)(F)c1cc(C(F)(F)F)cc([C@@]2[C@](C)N(CC3=C(c4c(OC)cc(F)c(C(C)C)c4)CCC(C)(C)C3)C(=O)O2)c1,1,71,-6.1301918,1.5210952,37.412479,-40.616814,-9.104866,-26.792709,-6.1301918,0,1
FC(F)(F)c1cc2/C(=C/CCN3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3,1,179,-6.1287389,1.898584,141.56444,-73.10289,-10.042765,-32.300766,-6.1287389,1.4140625,1
O=C(O)[C@@](N[C@](C(=O)N1[C@](C(=O)O)CCC1)C)CCc1ccccc1,1,254,-6.128664,1.8453726,73.207077,-81.849739,-9.2200413,-28.99374,-6.128664,1.0671387,1
Clc1c(NS(=O)(=O)C)c(C)c(OCC2=NCCN2)cc1,1,11,-6.1278391,1.3410209,-34.91925,-55.756844,-8.0845556,-30.658749,-6.1278391,3.3664439,1
S(=O)(=O)(NN1C(=O)Nc2c(C1=O)cc(-c1n(C)ncc1)c(C(C)C)c2)C,1,137,-6.1257777,2.2494676,-38.454376,-57.67918,-10.136392,-30.78303,-6.1257777,2.2891335,1
S(c1cc2nc(NC(=O)OC)[nH]c2cc1)c1ccccc1,1,128,-6.1247282,0.57830513,-55.962521,-84.004524,-9.1095219,-31.54513,-6.1247282,3.3621521,1
O(CC1(C)Oc2c(C)c(C)c(O)c(C)c2CC1)c1ccc(CC2C(=O)NC(=O)S2)cc1,1,57,-6.1244168,2.1924713,-94.300354,-60.649948,-10.136454,-23.478216,-6.1244168,0,1
O=C(N1Cc2c(ccc(CN3CCN(C)CC3)c2)C1)c1c(O)cc(O)c(C(C)C)c1,1,148,-6.1224833,2.8748507,64.561737,-66.245613,-9.1367407,-32.012527,-6.1224833,0.68569404,1
Fc1c(-c2c(C(=O)N)ccc(N(C(=O)N)c3c(F)cccc3F)n2)ccc(F)c1,1,144,-6.1218486,2.4421761,-94.12571,-64.145393,-9.8624945,-27.418133,-6.1218486,0,1
Ic1cc(F)c(Nc2c(F)c(F)ccc2C(=O)NOC[C@](O)CO)cc1,1,136,-6.1214232,1.7040817,76.308182,-78.745583,-9.6579084,-29.993868,-6.1214232,3.7836981,1
S(=O)(=O)(N)c1c(OC)cc(C(C)C)c(Oc2c(N)nc(N)nc2)c1,1,214,-6.1209068,1.1647524,-193.67448,-65.216347,-9.8423853,-29.46678,-6.1209068,0.40405273,1
FC(F)(C(F)F)COc1cc(CNCCc2c3c([nH]c2)cc(F)cc3)ccc1,1,186,-6.1201496,1.2991865,100.5089,-70.059212,-9.6033058,-29.443741,-6.1201496,1.2728969,1
O=C(N1Cc2c(ccc(CN3CCN(C)CC3)c2)C1)c1c(O)cc(O)c(C(C)C)c1,1,148,-6.1194654,2.4451578,62.582096,-91.063606,-8.9483891,-32.300438,-6.1194654,0,1
C(C)(C)N1CCN(Cc2oc(-c3c4c([nH]nc4)cc(-c4c5c([nH]cc5)ccc4)c3)nc2)CC1,1,166,-6.1179876,2.2971959,153.59486,-95.841988,-9.9070864,-28.009083,-6.1179876,3.8010898,1
O=C(N)C(=O)c1c(CC)n(Cc2ccccc2)c2c1c(OCC(=O)O)ccc2,1,94,-6.1178164,1.3913249,89.13665,-81.131622,-7.8778143,-30.488768,-6.1178164,3.9872205,1
FC(F)(F)CN1C(=O)c2c([C@](C(=O)Nc3cc(C#N)c(F)cc3)[C@]1c1cnccc1)cccc2,1,55,-6.1172872,1.1319413,21.089775,-70.112183,-9.4909496,-25.241949,-6.1172872,3.863889,1
O=C(O)[C@@](N[C@](C(=O)N1[C@](C(=O)O)CCC1)C)CCc1ccccc1,1,254,-6.1159201,3.3775806,68.609558,-59.982964,-9.5336523,-27.809143,-6.1159201,2.065918,1
Clc1ccc(OCC#Cc2cc(O)c(C(=O)NCC(=O)O)nc2)cc1,1,253,-6.1154938,1.4434372,56.70623,-80.753426,-10.063689,-31.485216,-6.1154938,2.158776,1
Clc1ccc(CCOc2nc(N)c3ncn([C@]4[C@](O)[C@](O)[C@@](CO)O4)c3n2)cc1,1,285,-6.1118088,2.9721646,54.584641,-70.267136,-10.111735,-32.338551,-6.1118088,3.9654562,1
O=C(OC1C[C@@]2[N+](CCCC)(C)[C@@]([C@]3O[C@@]23)C1)[C@](CO)c1ccccc1,1,68,-6.1116948,1.9007009,187.25835,-70.241859,-10.199158,-29.263165,-6.1116948,3.7039716,1
O=C1C(CCN(CC)CC)(c2ccccc2)CCC(=O)N1,1,318,-6.1103888,1.4804589,-41.056973,-91.756271,-8.4750681,-27.893002,-6.1103888,0,1
FC(F)(F)C(OC(=O)c1ccc(CC=2C(=O)Oc3c(C=2O)cccc3)cc1)(C(F)(F)F)C,1,274,-6.1087723,2.5765908,33.996307,-78.839912,-11.196696,-31.089714,-6.1087723,3.431793,1
O[C@@]1CC=2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)(C(n5c6c(nc5)cccc6)=CC4)CC3)CC=2)CC1,1,23,-6.1062136,3.117373,60.153507,-56.665833,-10.093422,-31.159042,-6.1062136,0,1
O([C@]1[C@](O)[C@@](O[C@@]2[C@](O)[C@@](NC)[C@](O)(C)CO2)[C@](NCC)C[C@@]1N)[C@@]1[C@](N)CC=C(CN)O1,1,155,-6.1044002,1.75985,168.61452,-89.161278,-12.102219,-28.965525,-6.1044002,1.404042,1
O=C1C(O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,1,54,-6.1021667,0.81732267,83.391411,-69.845993,-9.5024185,-29.212276,-6.1021667,0,1
N#C/C=C/c1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)ncc2)c(C)c1,1,308,-6.102056,1.2809004,-137.29594,-70.015106,-9.2583027,-23.713324,-6.102056,2.016825,1
O=C(OC1C[C@@]2[N+](CCCC)(C)[C@@]([C@]3O[C@@]23)C1)[C@](CO)c1ccccc1,1,68,-6.101809,2.4127078,186.78021,-67.182518,-9.288599,-31.361382,-6.101809,2.9626019,1
O=C1C(O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,1,54,-6.0998988,1.3368007,76.417908,-112.03669,-9.7087822,-32.040215,-6.0998988,0,1
S(=O)(=O)(NN1C(=O)Nc2c(C1=O)cc(-c1n(C)ncc1)c(C(C)C)c2)C,1,137,-6.0997348,1.7319012,-35.574806,-58.959713,-9.5026817,-28.797356,-6.0997348,1.7522364,1
S(=O)(=O)(N)c1cc(C(=O)NC[C@]2N(CC)CCC2)c(OC)cc1,1,218,-6.0994668,0.86484575,-15.348098,-69.16729,-9.1356297,-31.586948,-6.0994668,1.6869721,1
O=C(N)CN1CCC(c2cc3c(C(C)C)c(C=4C(C)=C(C)c5n(ncn5)C=4)[nH]c3cc2)CC1,1,213,-6.0982738,1.4238397,32.35009,-83.813393,-10.053785,-28.775517,-6.0982738,3.7860634,1
S(=O)(=O)(N)c1c(OC)cc(C(C)C)c(Oc2c(N)nc(N)nc2)c1,1,214,-6.0940523,1.1618218,-195.31172,-81.707443,-8.908741,-30.596407,-6.0940523,1.5996094,1
S(=O)(=O)(n1cc(/C=C/C(=O)Nc2c(N)cccc2)cc1)c1ccc(-c2cn(C)nc2)cc1,1,217,-6.0940499,1.1386899,111.84866,-59.188179,-8.7516613,-33.677582,-6.0940499,2.9235651,1
Ic1cc(Cl)c(Nc2c(F)c(F)ccc2C(=O)NOCC2CC2)cc1,1,303,-6.0939832,1.0104219,196.3951,-63.235794,-8.9565182,-31.884916,-6.0939832,3.7185974,1
S(=O)(C)c1cc2N(CCC3N(C)CCCC3)c3c(Sc2cc1)cccc3,1,98,-6.0920868,1.9996682,9.8759689,-72.48719,-8.7800484,-32.547745,-6.0920868,2.6008294,1
FC(F)(F)C(OC(=O)c1ccc(CC=2C(=O)Oc3c(C=2O)cccc3)cc1)(C(F)(F)F)C,1,274,-6.0910072,1.4529747,36.225483,-62.416626,-10.433557,-27.677269,-6.0910072,0.25062838,1
O(c1c(CC)n(CCO)nc1CC)c1cc(C#N)cc(C#N)c1,1,126,-6.0887375,1.4875759,36.885422,-62.651291,-9.5742016,-27.765871,-6.0887375,1.2613012,1
C(Cc1cnc(C)cc1)n1c2c(c3c1CCN(C)C3)cc(C)cc2,1,275,-6.0872469,1.8770779,38.530849,-53.204967,-8.8432493,-26.666002,-6.0872469,2.5309434,1
O=C(O)CC[C@@]1(O)[C@]2(C)[C@]([C@@]3C=CC=4[C@@](C)([C@]3CC2)CCC(=O)C=4)CC1,1,225,-6.0854654,1.0555488,-29.956921,-64.597984,-9.091568,-30.038891,-6.0854654,1.9116336,1
O=C(OCCN(CC)CC)c1c(OCCC)cc(N)cc1,1,4,-6.0841131,1.4934376,-0.33614013,-42.758514,-8.3574629,-27.158028,-6.0841131,0.95488596,1
S(=O)(=O)(NC(=O)NN1CC2C(C1)CCC2)c1ccc(C)cc1,1,294,-6.0836735,2.1373148,-104.53182,-64.311897,-8.2547493,-29.7887,-6.0836735,3.2595561,1
Clc1ccc(CCOc2nc(N)c3ncn([C@]4[C@](O)[C@](O)[C@@](CO)O4)c3n2)cc1,1,285,-6.0825291,2.7446587,50.870258,-52.099388,-9.6183987,-33.066017,-6.0825291,2.2265625,1
O([C@@]1[C@@](O)[C@](O[C@@]2[C@](N)CC[C@@](CN)O2)[C@@](N)C[C@]1N)[C@@]1[C@](O)[C@@](N)[C@](O)[C@@](CO)O1,1,117,-6.0784092,1.7344627,171.50635,-82.802483,-10.021848,-30.720299,-6.0784092,1.1396484,1
O(c1c(CC)n(CCO)nc1CC)c1cc(C#N)cc(C#N)c1,1,126,-6.0782495,1.3514704,36.241013,-64.254272,-8.111269,-27.678547,-6.0782495,3.4646194,1
O=C(O)[C@@](N[C@](C(=O)N1[C@](C(=O)O)CCC1)C)CCc1ccccc1,1,254,-6.0780292,2.1519058,71.699501,-56.218933,-10.204472,-27.058292,-6.0780292,2.2114258,1
Fc1ccc(CNc2nc(N)c(NC(=O)OCC)cc2)cc1,1,19,-6.076942,1.6478723,-126.42782,-65.42971,-9.5131636,-27.685648,-6.076942,1.0742188,1
O=C(OCCN(CC)CC)c1c(OCCC)cc(N)cc1,1,4,-6.0768709,1.5525756,-1.067098,-60.145004,-8.539607,-30.48201,-6.0768709,2.0824835,1
O=C(N)[C@@](NC(=O)[C@@]1(Cc2ccccc2)N(C(=O)[C@]2N(C(=O)[C@@](N)[C@](O)C)CCC2)CCC1)[C@](O)C,1,295,-6.0768557,1.4670682,105.70969,-75.275246,-8.3198919,-31.848516,-6.0768557,0,1
Clc1cc2c(n(S(=O)(=O)c3cc4scnc4cc3)c(CCCC(=O)O)c2)cc1,1,21,-6.0763597,1.3641135,117.92525,-56.337017,-9.8101053,-30.220694,-6.0763597,2.4467096,1
Clc1ccc(CCOc2nc(N)c3ncn([C@]4[C@](O)[C@](O)[C@@](CO)O4)c3n2)cc1,1,285,-6.0745502,1.8277484,58.955517,-88.679672,-9.3355618,-29.358505,-6.0745502,1.1542969,1
S(=O)(C)c1cc2N(CCC3N(C)CCCC3)c3c(Sc2cc1)cccc3,1,98,-6.0738573,1.4359779,14.813625,-74.535667,-9.14258,-30.036556,-6.0738573,3.1017702,1
S=C(Oc1cc2c(cc1)cccc2)N(C)c1cc(C)ccc1,1,242,-6.0721827,1.830675,6.6775784,-59.889233,-8.8104639,-29.552877,-6.0721827,0,1
FC(F)(C(F)F)COc1cc(CNCCc2c3c([nH]c2)cc(F)cc3)ccc1,1,186,-6.0708933,2.10817,100.75749,-63.285477,-9.4795132,-30.284231,-6.0708933,1.2724609,1
FC(F)(F)COc1c(C(=O)NCC2NCCCC2)cc(OCC(F)(F)F)cc1,1,345,-6.0704651,1.7458225,54.006451,-65.461533,-10.054143,-30.399029,-6.0704651,1.3010035,1
O(CCN(C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2cc(O)ccc2)cc1,1,9,-6.0692577,1.418076,36.130016,-76.768867,-8.7812023,-31.56407,-6.0692577,0.038421631,1
S(=O)(=O)(c1ccc(NCS(=O)O)cc1)c1ccc(NCS(=O)O)cc1,1,40,-6.0676303,2.5949202,65.835861,-34.321312,-7.9601684,-29.917147,-6.0676303,0,1
