mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
S(=O)(=O)(N)c1ccc(C(=O)NCc2c(F)cc(F)cc2)cc1,1,70,-5.6765704,2.3964834,-34.264908,-74.759659,-8.7153187,-29.907856,-5.6765704,3.6280088,1
O=C(O)c1ccc(NCc2nc3c(O)nc(N)[n+]c3nc2)cc1,1,216,-5.6756358,2.8376334,-140.25476,-62.110939,-10.019266,-28.311998,-5.6756358,0,1
S(=O)(=O)(N)c1sc2S(=O)(=O)N(c3cc(OC)ccc3)C=Cc2c1,1,228,-5.67382,1.3747586,-3.7579839,-75.5149,-8.8723431,-28.784929,-5.67382,2.3070195,1
S(Cc1c2N=C(N)NC(=O)c2cc(CN)c1)c1ccccc1,1,121,-5.6736822,1.6664201,-143.82431,-60.992439,-8.7426996,-25.274033,-5.6736822,3.6884012,1
N(CC=C=C)CCCCNCC=C=C,1,75,-5.6728354,1.6221161,-16.629395,-62.536461,-8.962636,-25.867983,-5.6728354,1.4066838,1
O=C(O)c1ccc(NCc2nc3c(O)nc(N)[n+]c3nc2)cc1,1,216,-5.6728077,0.84605342,-140.54811,-57.457016,-9.5810652,-27.760229,-5.6728077,0,1
S([C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1)[C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1,1,249,-5.6716285,1.8138123,130.71341,-55.611908,-9.2202206,-26.985493,-5.6716285,0,1
S(=O)(=O)(N(C)C)N1CCN(c2nc(CO)ncc2)CC1,1,312,-5.6709728,1.9518944,-70.562775,-60.865448,-8.3181219,-29.31703,-5.6709728,2.6362305,1
O=C1[C@](CCCNC(=N)N)NC(=O)[C@]2N1CCC2,1,276,-5.6678667,1.7132213,-120.17551,-68.363213,-8.4511976,-25.407589,-5.6678667,1.656929,1
O=C(Nc1ncccc1)Nc1c2c(C(=O)N3[C@@]2CCC3)ccc1,1,73,-5.6608009,1.2050378,-112.30499,-74.508751,-8.1743555,-27.503843,-5.6608009,2.9301121,1
O=NC=1C(=O)NC(=O)NC=1NC[C@](O)[C@](O)[C@](O)CO,1,27,-5.6607413,2.2710252,-32.661705,-66.489571,-9.3882113,-27.790119,-5.6607413,0,1
O([C@]1[C@](O)[C@@](O)C(O)O[C@@]1CO)[C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1,1,302,-5.6586714,1.3605965,127.54786,-74.716164,-8.2854061,-28.980429,-5.6586714,0.46222991,1
Oc1cc(Nc2nc(-c3c(C)nc(C)s3)ccn2)ccc1,1,348,-5.6565051,1.5449001,-126.51299,-64.62072,-9.8322411,-25.596317,-5.6565051,0,1
O=C(O[C@]12C(C)(C)[C@]1[C@]1[C@](O)([C@](C)[C@]2O)[C@]2[C@@](O)(C(=O)C(C)=C2)CC(CO)=C1)C,1,232,-5.6564918,1.0802381,196.45604,-79.287033,-8.8336267,-27.388214,-5.6564918,1.44627,1
O([C@]1[C@](O)[C@@](O)C(O)O[C@@]1CO)[C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1,1,302,-5.6555781,1.3107251,125.44183,-80.267387,-8.8171082,-30.672352,-5.6555781,0.46222991,1
P(=O)(OC[C@@]1[C@@](O)C[C@](n2c3NC(N)=NC(=O)c3nc2)O1)(O)O,1,294,-5.6537032,1.6285836,-169.28557,-57.523819,-8.5108299,-25.816668,-5.6537032,0.7263273,1
O=C(O)[C@@](N)Cc1ccc(CNC(C)C)cc1,1,163,-5.6534386,1.1136029,-2.3555572,-63.331005,-8.9362459,-25.821224,-5.6534386,2.0152414,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](N2C(=O)NC(=O)C(C)=C2)O1)(O)O,1,125,-5.6492062,1.4653178,-208.24855,-38.091068,-8.6206207,-26.892809,-5.6492062,0,1
O(C)c1c(O)ccc(C[C@]2C(=O)OC[C@@]2Cc2cc(OC)c(O)cc2)c1,1,86,-5.6476088,1.773342,-3.2696679,-59.123756,-8.5906925,-29.495546,-5.6476088,3.2682509,1
O=CC=1C(=O)[C@](O)[C@@](O)[C@@](N[C@@]2C(=C)O[C@](O)[C@](O)[C@]2O)C=1,1,58,-5.6461849,2.5564024,115.13923,-68.769455,-9.6690578,-28.83448,-5.6461849,3.3465116,1
O=C1OCC([C@@]2[C@]3(C)[C@@](O)([C@]4[C@@]([C@]5(C)[C@@](C[C@@](O)CC5)CC4)CC3)CC2)=C1,1,67,-5.6460638,0.98307365,36.880154,-73.879776,-9.0951862,-28.621279,-5.6460638,0.4387207,1
S(=O)(=O)(N)c1sc2S(=O)(=O)N(c3cc(OC)ccc3)C=Cc2c1,1,228,-5.6444087,1.1650352,-5.800529,-82.771065,-9.5269775,-29.674555,-5.6444087,2.0736184,1
O=C(O)CCCCCCC/C=C\CCCCCC,1,134,-5.6431155,1.2978624,-23.671959,-73.034569,-8.227994,-27.680374,-5.6431155,1.5244141,1
P(=O)(OC[C@@]1[C@@](O)C[C@](N2C(=O)N[C@](O)C=C2)O1)(O)O,1,155,-5.6385779,2.5327828,-305.59531,-59.39539,-8.146883,-28.436539,-5.6385779,3.5748475,1
S(CC[C@@](NC(=O)CCC(=O)O)C(=O)O)C,1,341,-5.6379128,1.8814977,-95.01812,-62.944492,-9.0177212,-27.260191,-5.6379128,1.3776855,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@@](n2c3c(nc2)cc(OC)cc3)O1)(O)O,1,66,-5.6374125,3.2794394,-72.056885,-61.404728,-9.3760023,-30.090509,-5.6374125,0,1
O=[N+]([O-])C=1C(=O)NC(=O)NC=1NC[C@](O)[C@](O)[C@](O)CO,1,56,-5.6370234,1.2788305,-100.12209,-83.0802,-8.8680973,-28.720495,-5.6370234,0.68633896,1
Oc1ccc(Nc2nc(-c3c(C)nc(NC)s3)ccn2)cc1,1,256,-5.6369071,1.5895461,-139.9084,-76.658272,-9.0384264,-26.052301,-5.6369071,2.2710633,1
O([C@]1[C@](O)[C@@](O)C(O)O[C@@]1CO)[C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1,1,302,-5.6362576,1.1102766,131.05113,-52.510216,-9.0529137,-29.398615,-5.6362576,0.46222991,1
S(=O)(=O)(N(C)C)N1CCN(c2nc(CO)ncc2)CC1,1,312,-5.6359916,1.5439068,-66.10553,-59.9217,-8.2714605,-28.109076,-5.6359916,3.159668,1
S(CC[C@@](NC(=O)CCC(=O)O)C(=O)O)C,1,341,-5.6322937,2.424036,-94.263046,-65.839767,-10.630354,-26.325081,-5.6322937,0.33734894,1
S(=O)(=O)(N)c1sc2S(=O)(=O)N(c3cc(OC)ccc3)C=Cc2c1,1,228,-5.6312757,1.3017683,-6.2749977,-76.090111,-8.9272976,-29.34973,-5.6312757,0,1
O=C1OCC([C@@]2[C@]3(C)[C@@](O)([C@]4[C@@]([C@]5(C)[C@@](C[C@@](O)CC5)CC4)CC3)CC2)=C1,1,67,-5.6308961,3.045049,38.005783,-56.479881,-8.6204205,-27.161974,-5.6308961,0,1
Br/C=C/C=1C(=O)NC(=O)N([C@@]2O[C@](COP(=O)(O)O)[C@@](O)C2)C=1,1,280,-5.6293588,1.5057682,-243.73305,-51.770771,-8.6822767,-27.840086,-5.6293588,1.8278885,1
Br/C=C/C=1C(=O)NC(=O)N([C@@]2O[C@](COP(=O)(O)O)[C@@](O)C2)C=1,1,280,-5.6275477,1.362555,-238.53593,-44.225136,-8.5213108,-30.347708,-5.6275477,0,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@@](OP(=O)(O)CP(=O)(O)O)O1)(O)O,1,165,-5.6263218,2.1230118,-347.45801,-75.936798,-9.3574219,-25.929995,-5.6263218,3.5673704,1
ClC1=C(C(=O)O)N2C(=O)[C@](NC(=O)[C@](N)c3ccccc3)[C@]2CC1,1,164,-5.6262994,2.03563,78.298485,-69.152771,-9.424346,-25.752447,-5.6262994,3.3041384,1
O=[N+]([O-])C=1C(=O)NC(=O)NC=1NC[C@](O)[C@](O)[C@](O)CO,1,56,-5.62181,1.4505047,-101.41068,-72.956985,-9.1028986,-29.767128,-5.62181,2.4647448,1
P(=O)(OCc1c(CNC(C(=O)O)(C)C)c(O)c(C)nc1)(O)O,1,123,-5.6210194,2.1667409,-155.16705,-51.49749,-9.4457512,-28.70368,-5.6210194,0,1
S(=O)(=O)(N)c1ccc(C(=O)NCc2c(F)cc(F)cc2)cc1,1,70,-5.6180196,1.3782244,-34.031799,-66.67701,-8.8789558,-26.042295,-5.6180196,3.6280088,1
S=C1NC(C)=C(C(=O)OCC)[C@](c2cc(O)ccc2)N1,1,197,-5.61621,1.6979455,-118.55894,-59.463642,-8.9097672,-21.494617,-5.61621,0.2052002,1
S(=O)(=O)(N)c1ccc(C(=O)NCc2c(F)cc(F)cc2)cc1,1,70,-5.615098,1.5822711,-35.538189,-80.02607,-8.624465,-25.391768,-5.615098,2.9635665,1
S(c1c2c(N)nc(N)nc2ccc1)c1ccc(C)cc1,1,175,-5.6148534,1.3127753,-171.89865,-59.973866,-8.8009787,-17.896818,-5.6148534,3.5314362,1
Brc1ccc(C(NC(=O)[C@@]2([S@@](=O)C)C(Cl)(Cl)[C@@]2C)C)cc1,1,295,-5.6107416,0.72613597,57.987221,-47.689861,-7.9886818,-26.544619,-5.6107416,0.921296,1
O(CCCCCC)[C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1,1,39,-5.609714,2.364054,79.516861,-57.240448,-7.5378423,-27.470169,-5.609714,0,1
O=C1[C@](CCCNC(=N)N)NC(=O)[C@]2N1CCC2,1,276,-5.608026,1.9138238,-118.38714,-74.184181,-8.180337,-23.292755,-5.608026,1.656929,1
O=C1[C@](CCCNC(=N)N)NC(=O)[C@]2N1CCC2,1,276,-5.6072922,1.1314061,-121.8521,-63.82967,-8.0912418,-22.079433,-5.6072922,1.3652344,1
O=C(O)CCCCCCC/C=C\CCCCCC,1,134,-5.6042538,1.6814386,-22.141834,-62.445328,-7.8783374,-22.425335,-5.6042538,1.0030518,1
P(=O)(OCc1c(CNC(C(=O)O)(C)C)c(O)c(C)nc1)(O)O,1,123,-5.603693,1.7338358,-149.08348,-66.505859,-8.5527906,-28.465891,-5.603693,0,1
Br/C=C/C=1C(=O)NC(=O)N([C@@]2O[C@](COP(=O)(O)O)[C@@](O)C2)C=1,1,280,-5.6019478,1.5523452,-239.46713,-52.680721,-8.5234728,-30.093355,-5.6019478,1.4556503,1
O=C1[C@](C[C@@]2C(=O)Oc3c(C2=O)cccc3)C(=O)c2c(O1)cccc2,1,246,-5.6008191,1.6472667,7.337779,-70.248611,-8.8476715,-27.38496,-5.6008191,2.9316406,1
Brc1c([O-])c(-c2[nH]c3c(c2)cc(C(=[N+])N)cc3)cc(C)c1,1,99,-5.5998673,2.925436,-147.0556,-67.03376,-8.9613466,-26.718119,-5.5998673,0,1
ClC1=C(C(=O)O)N2C(=O)[C@](NC(=O)[C@](N)c3ccccc3)[C@]2CC1,1,164,-5.599122,2.3290215,73.240364,-60.264877,-9.5840864,-27.390886,-5.599122,2.1396446,1
O=C(Nc1ncccc1)Nc1c2c(C(=O)N3[C@@]2CCC3)ccc1,1,73,-5.5986657,1.2139744,-111.68285,-60.549778,-8.3448696,-29.061069,-5.5986657,2.0397215,1
O=C1[C@@](OC)[C@](O)([C@]2(C)[C@@](C/C=C(\C)/C)O2)[C@@](O)(C)CC1,1,191,-5.5981555,1.8331932,214.17203,-72.500801,-8.0894041,-29.351671,-5.5981555,0,1
S(CC[C@@](NC(=O)CCC(=O)O)C(=O)O)C,1,341,-5.5979404,1.5292333,-94.311348,-55.969013,-8.7294273,-26.128204,-5.5979404,0.33734894,1
F[C@@]1[C@@](O)[C@@](O)[C@@](CO)O[C@]1O[C@]1[C@](O)[C@@](O)[C@](O)O[C@@]1CO,1,50,-5.5969529,1.7212578,126.42075,-63.836246,-9.0747643,-28.423515,-5.5969529,1.9309914,1
O=C1C(c2[nH]c3c(n2)cc(C(=[N+])N)cc3)=CC=CN1,1,284,-5.5933466,1.7886716,-94.3722,-72.141022,-8.8926764,-28.016102,-5.5933466,0,1
P(=O)(OC[C@@]1[C@@](O)C[C@](n2c3NC(N)=NC(=O)c3nc2)O1)(O)O,1,294,-5.5888224,1.3876792,-167.36375,-64.264412,-8.4868879,-28.259447,-5.5888224,3.2517431,1
P(=O)(OCc1c(CNC(C(=O)O)(C)C)c(O)c(C)nc1)(O)O,1,123,-5.5884867,1.1072365,-147.46495,-72.324905,-9.2071257,-28.954824,-5.5884867,0,1
S(CC[C@@](NC(=O)CCC(=O)O)C(=O)O)C,1,341,-5.5866899,1.1267694,-95.60527,-67.84713,-8.4286261,-27.746777,-5.5866899,1.4035645,1
O=C(O)[C@@](N)Cc1ccc(CNC(C)C)cc1,1,163,-5.5860248,2.043381,-5.4054666,-66.711739,-8.766386,-26.316496,-5.5860248,2.5512118,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](N2C(=O)NC(=O)C(C)=C2)O1)(O)O,1,125,-5.5856047,2.1933105,-202.22234,-71.816231,-9.0449533,-29.960196,-5.5856047,0,1
O=C(Nc1ncccc1)Nc1c2c(C(=O)N3[C@@]2CCC3)ccc1,1,73,-5.5840678,1.2371502,-114.06326,-59.71302,-8.1521816,-28.36517,-5.5840678,0,1
Oc1ccc(Nc2nc(-c3c(C)nc(NC)s3)ccn2)cc1,1,256,-5.5839467,3.6386185,-139.84781,-62.423141,-9.4420433,-27.01442,-5.5839467,2.3411899,1
Oc1cc(Nc2nc(-c3c(C)nc(C)s3)ccn2)ccc1,1,348,-5.5795083,1.3907005,-126.63575,-70.449364,-8.9769773,-24.908926,-5.5795083,0,1
S(c1c2c(N)nc(N)nc2ccc1)c1ccc(C)cc1,1,175,-5.5791898,2.5637953,-178.88821,-59.963081,-8.6560287,-26.99782,-5.5791898,1.2742006,1
O=C(O)[C@@](N)Cc1ccc(CNC(C)C)cc1,1,163,-5.5791636,0.983926,-4.8063779,-66.485794,-9.0885038,-28.476395,-5.5791636,3.4434745,1
S(=O)(=O)([O-])c1c2c(cc(S(=O)(=O)[O-])c1)cc(S(=O)(=O)[O-])cc2,1,258,-5.5783062,3.0316803,-33.061306,-58.514275,-9.2983046,-26.976542,-5.5783062,0,1
Fc1ccc(-c2c(-c3nc(C)ccc3)nn3c2CCC3)cc1,1,314,-5.5779853,1.5621089,64.778076,-54.601032,-8.6772823,-25.362633,-5.5779853,0,1
O=C(Nc1ncccc1)Nc1c2c(C(=O)N3[C@@]2CCC3)ccc1,1,73,-5.5753613,1.9871668,-112.17973,-59.580357,-8.127121,-26.167095,-5.5753613,2.9301121,1
Oc1ccc(Nc2nc(-c3c(C)nc(NC)s3)ccn2)cc1,1,256,-5.5702314,1.7417902,-140.70062,-68.390587,-9.0032091,-27.78639,-5.5702314,2.2710633,1
Oc1ccc(Nc2nc(-c3c(C)nc(NC)s3)ccn2)cc1,1,256,-5.5693989,1.0887175,-137.209,-60.510311,-9.0259867,-25.093098,-5.5693989,2.2710633,1
P(=O)(OC[C@@](O)[C@@](O)c1c2c([nH]c1)cccc2)(O)O,1,41,-5.5690808,1.8136058,-78.632439,-77.423073,-9.4229441,-28.654444,-5.5690808,0,1
O=C1[C@@]2Oc3c(O)ccc4c3[C@@]32[C@](O)([C@]([N@@+](CC=C)(C)CC3)C4)CC1,1,339,-5.5635228,2.2240796,77.752808,-65.915573,-8.7296677,-25.183821,-5.5635228,0,1
O=C(O[C@]12C(C)(C)[C@]1[C@]1[C@](O)([C@](C)[C@]2O)[C@]2[C@@](O)(C(=O)C(C)=C2)CC(CO)=C1)C,1,232,-5.5586905,1.4947715,203.06514,-49.868507,-9.0121813,-24.860836,-5.5586905,1.44627,1
N(CC=C=C)CCCCNCC=C=C,1,75,-5.5583868,1.1688193,-16.214569,-49.627293,-8.0490894,-26.587688,-5.5583868,2.4785156,1
O=C(O)[C@@](N)Cc1ccc(CNC(C)C)cc1,1,163,-5.557796,0.89797008,-2.8381462,-60.686447,-9.6253281,-21.190376,-5.557796,3.5085225,1
S([C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1)[C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1,1,249,-5.5546064,1.7474681,130.58221,-58.097542,-9.61308,-29.115896,-5.5546064,0,1
S(=O)(=O)(N)c1cc([N+](=O)[O-])c(N2C(=O)CCC2)cc1,1,247,-5.5491195,1.9335756,-11.975901,-52.872292,-8.4463425,-29.729338,-5.5491195,2.96875,1
O=CC=1C(=O)[C@](O)[C@@](O)[C@@](N[C@@]2C(=C)O[C@](O)[C@](O)[C@]2O)C=1,1,58,-5.5476561,3.2736146,125.68728,-61.565777,-9.430995,-25.467731,-5.5476561,2.8409781,1
O=C(OC(C)(C)C)N[C@](C=O)C1CCCCC1,1,351,-5.5474362,1.2118057,-71.276627,-59.126785,-7.2807083,-26.427795,-5.5474362,3.5851643,1
O=[N+]([O-])C=1C(=O)NC(=O)NC=1NC[C@](O)[C@](O)[C@](O)CO,1,56,-5.5465722,1.4207312,-102.34251,-71.084381,-8.8129959,-27.98704,-5.5465722,0,1
O(CCOCCOC)CCOCCO,1,198,-5.5407109,1.6149496,52.125095,-51.203629,-7.812407,-23.855082,-5.5407109,0.69518036,1
Oc1cc(Nc2nc(-c3c(C)nc(C)s3)ccn2)ccc1,1,348,-5.539537,1.8276265,-127.07941,-56.669319,-9.3324671,-24.376984,-5.539537,0,1
O=C1[C@](C[C@@]2C(=O)Oc3c(C2=O)cccc3)C(=O)c2c(O1)cccc2,1,246,-5.5393701,3.0779448,1.7585191,-64.953819,-9.211751,-27.920525,-5.5393701,2.9316406,1
P(=O)(OCc1c(CN[C@](C(=O)O)C)c(O)c(C)nc1)(O)O,1,304,-5.5391526,0.901649,-137.93977,-73.69767,-9.5080528,-20.748562,-5.5391526,1.2724609,1
P(=O)(OC[C@@]1[C@@](O)[C@@](O)[C@](N2C=3NC(N)=NC(=O)C=3N(C)C2)O1)(O)O,1,135,-5.5371161,3.9781837,-220.94308,-73.30806,-8.9298897,-29.488121,-5.5371161,0,1
S(c1c2c(N)nc(N)nc2ccc1)c1ccc(C)cc1,1,175,-5.5363159,2.1253626,-176.54855,-66.983124,-8.9164181,-22.344421,-5.5363159,2.7746565,1
Clc1ccc(NC(=O)Nc2ccc(C(=N)N)cc2)cc1,1,202,-5.5350251,0.97104776,-143.02826,-90.660805,-9.2767973,-25.972109,-5.5350251,0.43256474,1
O=C1NC=Nc2c([C@]3[C@](O)[C@](O)[C@@](CO)O3)[nH]nc12,1,84,-5.5326324,1.5659391,48.641514,-61.807167,-8.4478941,-22.204144,-5.5326324,2.3420343,1
Fc1c(C)c(F)c(Oc2cc(C(=N)N)ccc2)[n+]c1Oc1cc(C(=N)N)ccc1,1,275,-5.5309777,1.2746778,-123.34722,-63.897041,-9.6061678,-27.666521,-5.5309777,3.9121094,1
O=C(O)c1ccc(NCc2nc3c(O)nc(N)[n+]c3nc2)cc1,1,216,-5.5303316,2.2455106,-141.56244,-57.360104,-10.082895,-26.38871,-5.5303316,0,1
P(=O)(OC[C@@]1[C@@](O)C[C@](n2c3NC(N)=NC(=O)c3nc2)O1)(O)O,1,294,-5.5301213,2.7349932,-169.47839,-60.938339,-8.5918179,-27.997635,-5.5301213,3.2685328,1
O=C(N[C@@]1[C@@](O)[C@](O)[C@@](CO)O[C@]1OC)C,1,270,-5.5232577,1.3772305,18.833401,-47.019306,-7.9549222,-26.071817,-5.5232577,0,1
N(CC=C=C)CCCCNCC=C=C,1,75,-5.5230594,1.1732435,-15.98844,-67.443604,-8.0286121,-25.002373,-5.5230594,2.5449219,1
S(c1c2c(N)nc(N)nc2ccc1)c1ccc(C)cc1,1,175,-5.5225768,1.5176083,-177.14159,-64.419266,-9.3152056,-25.556961,-5.5225768,2.8948569,1
ClC1=C(C(=O)O)N2C(=O)[C@](NC(=O)[C@](N)c3ccccc3)[C@]2CC1,1,164,-5.5217438,1.5568535,76.018677,-81.611603,-8.975709,-25.300365,-5.5217438,2.1396446,1
O=C(OC(C)(C)C)N[C@](C=O)C1CCCCC1,1,351,-5.5157266,0.84072345,-73.586929,-61.444153,-7.8635697,-25.495287,-5.5157266,0.49560547,1
P(=O)(OC[C@@](O)[C@](O)[C@](O)C(=O)CO)(O)O,1,152,-5.5153947,1.9079692,-59.500027,-44.803986,-7.7359214,-27.819523,-5.5153947,0,1
S(=O)(=O)(O[C@@]1[C@](O)[C@@](NC(=O)C)[C@@](O)O[C@@]1CO)O,1,325,-5.5124922,2.0323527,-56.210064,-49.944412,-8.7678328,-26.373827,-5.5124922,0.84326172,1
P(=O)(OC[C@@](O)COC(=O)CCCCC)(O)O,1,85,-5.5083327,3.6755259,-137.66168,-55.574509,-8.8329372,-30.366499,-5.5083327,2.9695373,1
O=C(O[C@]12C(C)(C)[C@]1[C@]1[C@](O)([C@](C)[C@]2O)[C@]2[C@@](O)(C(=O)C(C)=C2)CC(CO)=C1)C,1,232,-5.5058465,1.7053546,201.08731,-53.887527,-9.068737,-24.689789,-5.5058465,0,1
O=C1[C@](C[C@@]2C(=O)Oc3c(C2=O)cccc3)C(=O)c2c(O1)cccc2,1,246,-5.5025277,1.2577538,7.7577457,-59.398041,-9.0565805,-25.437059,-5.5025277,2.9316406,1
ClC1=C(C(=O)O)N2C(=O)[C@](NC(=O)[C@](N)c3ccccc3)[C@]2CC1,1,164,-5.5020638,1.8967927,82.39415,-78.804581,-9.3840923,-24.44928,-5.5020638,1.5927039,1
S(=O)(=O)(N)c1cc([N+](=O)[O-])c(N2C(=O)CCC2)cc1,1,247,-5.5018263,1.2186836,-10.320375,-49.02013,-8.5515203,-28.71097,-5.5018263,0,1
S(Cc1c2N=C(N)NC(=O)c2cc(CN)c1)c1ccccc1,1,121,-5.4927664,0.95578212,-142.2283,-67.63372,-8.9559298,-23.14905,-5.4927664,1.4050293,1
S(=O)(=O)([O-])c1c2c(cc(S(=O)(=O)[O-])c1)cc(S(=O)(=O)[O-])cc2,1,258,-5.4886904,3.08887,-29.813738,-50.856586,-9.7009029,-25.915869,-5.4886904,0,1
O=C(OC(C)(C)C)N[C@](C=O)C1CCCCC1,1,351,-5.4849687,0.85628903,-70.35643,-61.017971,-7.814517,-24.082518,-5.4849687,2.2502034,1
S(Cc1c2N=C(N)NC(=O)c2cc(CN)c1)c1ccccc1,1,121,-5.4842987,0.96709698,-141.67058,-73.086151,-8.7558956,-23.086617,-5.4842987,2.6141825,1
Oc1cc(-c2nn(C(C)(C)C)c3ncnc(N)c23)ccc1,1,300,-5.4837446,2.2796686,-22.500307,-53.856201,-8.5124416,-24.621717,-5.4837446,7.1229362e-005,1
O(CCOCCOC)CCOCCO,1,198,-5.4823318,2.1840093,54.47858,-48.528046,-7.7596707,-22.827221,-5.4823318,3.7900879,1
N(CC=C=C)CCCCNCC=C=C,1,75,-5.4803247,1.8020183,-17.039719,-51.360302,-7.7307887,-25.381853,-5.4803247,2.5449219,1
O=C(O[C@]12C(C)(C)[C@]1[C@]1[C@](O)([C@](C)[C@]2O)[C@]2[C@@](O)(C(=O)C(C)=C2)CC(CO)=C1)C,1,232,-5.4790249,1.3021163,199.67955,-44.892838,-9.250906,-23.255367,-5.4790249,1.44627,1
Ic1ccc(CC(=O)NC[P@H](=O)O)cc1,1,22,-5.4784198,1.3526306,-12.609706,-49.963158,-7.6678705,-26.417618,-5.4784198,0,1
O=C1[C@@](OC)[C@](O)([C@]2(C)[C@@](C/C=C(\C)/C)O2)[C@@](O)(C)CC1,1,191,-5.4764142,1.7877349,214.06689,-63.960144,-7.8362427,-27.48296,-5.4764142,0,1
S(=O)(=O)(N)c1cc([N+](=O)[O-])c(N2C(=O)CCC2)cc1,1,247,-5.4743543,1.0478274,-13.122121,-71.045494,-8.6179018,-25.835953,-5.4743543,0,1
O=C1NC=Nc2c([C@]3[C@](O)[C@](O)[C@@](CO)O3)[nH]nc12,1,84,-5.4711866,0.79269469,54.776093,-85.492569,-9.168395,-19.504995,-5.4711866,1.8225801,1
S(C[C@@](O)[C@@](O)C(=O)CO)CC[C@](N)C(=O)O,1,71,-5.4698591,2.7024703,77.971199,-60.902988,-8.2870884,-27.209972,-5.4698591,0.64789581,1
Fc1ccc(-c2c(-c3nc(C)ccc3)nn3c2CCC3)cc1,1,314,-5.4691868,3.7218361,67.138756,-57.715622,-9.3903246,-23.382507,-5.4691868,0,1
Fc1c(C)c(F)c(Oc2cc(C(=N)N)ccc2)[n+]c1Oc1cc(C(=N)N)ccc1,1,275,-5.4663568,1.7330933,-125.76913,-64.709534,-9.1370211,-23.394051,-5.4663568,3.9121094,1
O=[N+]([O-])C=1C(=O)NC(=O)NC=1NC[C@](O)[C@](O)[C@](O)CO,1,56,-5.4659863,2.0825708,-99.230453,-57.511082,-8.967864,-27.066059,-5.4659863,0.79278976,1
P(=O)(OC[C@@](O)COC(=O)CCCCC)(O)O,1,85,-5.4649596,2.101548,-132.15154,-63.044682,-8.2300558,-28.127632,-5.4649596,0,1
ClC1=C(C(=O)O)N2C(=O)[C@](NC(=O)[C@](N)c3ccccc3)[C@]2CC1,1,164,-5.464438,1.8228798,78.192642,-59.419907,-9.0989523,-26.742392,-5.464438,3.3041384,1
S([C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1)[C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1,1,249,-5.4613667,2.0392728,128.27512,-56.947136,-9.4514408,-24.314726,-5.4613667,0,1
Clc1cc2nc3c(c(N)c2cc1)[C@@]1CC(CC)=C[C@](C3)C1,1,16,-5.4601073,1.801598,-28.849537,-50.144112,-7.6307888,-24.636009,-5.4601073,0,1
S(C[C@](N)C(=O)O)[C@]1NO[C@@]([C@](N)C(=O)O)C1,1,190,-5.4589133,1.8722442,43.659237,-62.357895,-8.9075298,-22.731579,-5.4589133,0.72485352,1
O=C1C(c2[nH]c3c(n2)cc(C(=[N+])N)cc3)=CC=CN1,1,284,-5.457397,0.87320215,-89.964691,-73.559875,-8.8626509,-25.924076,-5.457397,0.089493051,1
O=C1C(c2[nH]c3c(n2)cc(C(=[N+])N)cc3)=CC=CN1,1,284,-5.4557209,2.3777282,-92.934219,-65.405502,-8.606534,-27.737404,-5.4557209,1.1540817,1
Clc1ccc(NC(=O)Nc2ccc(C(=N)N)cc2)cc1,1,202,-5.4544439,1.5806245,-142.36493,-65.771973,-9.6984167,-20.742657,-5.4544439,0.43256474,1
F[C@@]1[C@@](O)[C@@](O)[C@@](CO)O[C@]1O[C@]1[C@](O)[C@@](O)[C@](O)O[C@@]1CO,1,50,-5.4538016,1.850238,125.31773,-80.709946,-8.7921667,-26.989992,-5.4538016,1.9309914,1
O=CC=1C(=O)[C@](O)[C@@](O)[C@@](N[C@@]2C(=C)O[C@](O)[C@](O)[C@]2O)C=1,1,58,-5.4523025,1.0730019,111.45291,-55.006187,-9.1728077,-29.250254,-5.4523025,3.2586575,1
O(CCCCCC)[C@]1[C@](O)[C@@](O)[C@@](O)[C@@](CO)O1,1,39,-5.4522524,1.9794554,80.151657,-40.397625,-7.5502348,-26.833181,-5.4522524,0,1
O=NC=1C(=O)NC(=O)NC=1NC[C@](O)[C@](O)[C@](O)CO,1,27,-5.4493265,1.0470535,-33.198849,-80.280853,-8.4517279,-28.14712,-5.4493265,0.37316263,1
Ic1ccc(CC(=O)NC[P@H](=O)O)cc1,1,22,-5.4488106,1.8120677,-18.864885,-54.377766,-7.805675,-26.508787,-5.4488106,1.3290142,1
O=C(OC(C)(C)C)N[C@](C=O)C1CCCCC1,1,351,-5.4449949,1.0275342,-70.437317,-60.100681,-7.7827249,-25.658968,-5.4449949,1.368927,1
